covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
oltv,0.028714473893599962,1.0291307088368455,0.0069529992710991965,0.015086845737712289,0.042342102049487636,1.0152012266868717,1.0432513161232613,0.0,4.129796764535041,3.63084055561717e-05,14.749336897278885
fico,-0.010463677883576984,0.9895908759501328,0.002055861397325588,-0.014493092179541325,-0.006434263587612641,0.9856114271356474,0.9935863919615188,0.0,-5.089680606479058,3.5866711110656164e-07,21.410851204444004
spread,0.7855815816529332,2.1936823752344123,0.18563243837168578,0.42174868808207794,1.1494144752237885,1.5246253200200601,3.156344250763707,0.0,4.23191974712948,2.3170508985263218e-05,15.397350738285445
